xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdmxyzinterpolation,xyzdcxyzsurvname,xyzdmxyzcomparability,xyzdmxyzcomparable_spell,xyzdpxyzsi_pov_gini,xyzdpxyzsi_pov_theil,xyzdcxyzpppyear
MDA,2008,CONS,N,FALSE,HBS,2,2006-2018,.3469244,.2194125,2021
MDA,2009,CONS,N,FALSE,HBS,2,2006-2018,.3291091,.1841909,2021
MDA,2010,CONS,N,FALSE,HBS,2,2006-2018,.3205092,.1836443,2021
MDA,2011,CONS,N,FALSE,HBS,2,2006-2018,.3062858,.1695341,2021
MDA,2012,CONS,N,FALSE,HBS,2,2006-2018,.2915884,.1463383,2021
MDA,2013,CONS,N,FALSE,HBS,2,2006-2018,.2853416,.1437148,2021
MDA,2014,CONS,N,FALSE,HBS,2,2006-2018,.2683385,.1223416,2021
MDA,2015,CONS,N,FALSE,HBS,2,2006-2018,.2702816,.1278891,2021
MDA,2016,CONS,N,FALSE,HBS,2,2006-2018,.2634539,.1362347,2021
MDA,2017,CONS,N,FALSE,HBS,2,2006-2018,.2589925,.1143385,2021
MDA,2018,CONS,N,FALSE,HBS,2,2006-2018,.2566165,.11564,2021
MDA,2019,CONS,N,FALSE,HBS,3,2019-2024,.2601665,.1151631,2021
MDA,2020,CONS,N,FALSE,HBS,3,2019-2024,.250457,.1102024,2021
MDA,2021,CONS,N,FALSE,HBS,3,2019-2024,.2573164,.1179812,2021
MDA,2022,CONS,N,FALSE,HBS,3,2019-2024,.2586445,.1191759,2021
MDA,2023,CONS,N,FALSE,HBS,3,2019-2024,.2676475,.126281,2021
MDA,2024,CONS,N,FALSE,HBS,3,2019-2024,.2679185,.124049,2021
MDG,1980,CONS,N,FALSE,EB,0,1980,.4684863,,2021
MDG,1993,CONS,N,FALSE,EPM,1,1993,.4520767,.5131016,2021
MDG,1997,CONS,N,FALSE,EPM,2,1997-1999,.3943274,.2882664,2021
MDG,1999,CONS,N,FALSE,EPM,2,1997-1999,.3858329,.2568098,2021
MDG,2001,CONS,N,FALSE,EPM,3,2001-2012,.4743439,.4129276,2021
MDG,2005,CONS,N,FALSE,EPM,3,2001-2012,.3993485,.328039,2021
MDG,2010,CONS,N,FALSE,EPM,3,2001-2012,.4241107,.3732282,2021
MDG,2012,CONS,N,FALSE,ENSOMD,3,2001-2012,.426277,.3380972,2021
MDG,2021,CONS,N,FALSE,EPM,4,2021,.3681921,.2523535,2021
MDV,2002,CONS,N,FALSE,HIES,0,2002,.4131203,.5391222,2021
MDV,2009,CONS,N,FALSE,HIES,1,2009,.3837276,.2801957,2021
MDV,2016,CONS,N,FALSE,HIES,2,2016,.3128565,.1752463,2021
MDV,2019,CONS,N,FALSE,HIES,3,2019,.2928509,.1429096,2021
MEX,1989,INC,N,FALSE,ENIGH,0,1984-2014,.5010927,.5702166,2021
MEX,1992,INC,N,FALSE,ENIGH,0,1984-2014,.5231075,.5773797,2021
MEX,1994,INC,N,FALSE,ENIGH,0,1984-2014,.5342225,.584496,2021
MEX,1996,INC,N,FALSE,ENIGH,0,1984-2014,.519715,.554238,2021
MEX,1998,INC,N,FALSE,ENIGH,0,1984-2014,.532833,.5913074,2021
MEX,2000,INC,N,FALSE,ENIGH,0,1984-2014,.5340462,.5771292,2021
MEX,2002,INC,N,FALSE,ENIGH,0,1984-2014,.5058414,.4947673,2021
MEX,2004,INC,N,FALSE,ENIGH,0,1984-2014,.5034311,.5383673,2021
MEX,2005,INC,N,FALSE,ENIGH,0,1984-2014,.509391,.5593238,2021
MEX,2006,INC,N,FALSE,ENIGH,0,1984-2014,.4971228,.4948604,2021
MEX,2008,INC,N,FALSE,ENIGH,0,1984-2014,.5084366,.5414163,2021
MEX,2010,INC,N,FALSE,ENIGH,0,1984-2014,.47658,.4457456,2021
MEX,2012,INC,N,FALSE,ENIGH,0,1984-2014,.4959725,.4972972,2021
MEX,2014,INC,N,FALSE,ENIGH,0,1984-2014,.489124,.49577,2021
MEX,2016,INC,N,FALSE,ENIGHNS,1,2016-2024,.4691244,.4545555,2021
MEX,2018,INC,N,FALSE,ENIGHNS,1,2016-2024,.4595491,.4424349,2021
MEX,2020,INC,N,FALSE,ENIGHNS,1,2016-2024,.4459434,.4009328,2021
MEX,2022,INC,N,FALSE,ENIGHNS,1,2016-2024,.4345403,.3841252,2021
MEX,2024,INC,N,FALSE,ENIGHNS,1,2016-2024,.4262918,.3768596,2021
MHL,2019,CONS,N,FALSE,HIES,0,2019,.3548294,.2214255,2021
MKD,2009,INC,N,FALSE,SILC-C,2,2009-2019,.4276061,.3417968,2021
MKD,2010,INC,N,FALSE,SILC-C,2,2009-2019,.4006281,.2744636,2021
MKD,2011,INC,N,FALSE,SILC-C,2,2009-2019,.3936026,.2589923,2021
MKD,2012,INC,N,FALSE,SILC-C,2,2009-2019,.3813215,.2443229,2021
MKD,2013,INC,N,FALSE,SILC-C,2,2009-2019,.3623898,.2185752,2021
MKD,2014,INC,N,FALSE,SILC-C,2,2009-2019,.352015,.2075105,2021
MKD,2015,INC,N,FALSE,SILC-C,2,2009-2019,.3559046,.2125552,2021
MKD,2016,INC,N,FALSE,SILC-C,2,2009-2019,.3453449,.2006279,2021
MKD,2017,INC,N,FALSE,SILC-C,2,2009-2019,.3419885,.1989473,2021
MKD,2018,INC,N,FALSE,SILC-C,2,2009-2019,.3296044,.1797739,2021
MKD,2019,INC,N,FALSE,SILC-C,2,2009-2019,.3350582,.1847884,2021
MLI,1994,CONS,N,FALSE,EMCES,0,1994,.5015758,.5229114,2021
MLI,2001,CONS,N,FALSE,EMEP,1,2001,.3986669,.284273,2021
MLI,2006,CONS,N,FALSE,ELIM,2,2006-2009,.3892922,.2710534,2021
MLI,2009,CONS,N,FALSE,ELIM,2,2006-2009,.3303452,.1844881,2021
MLI,2018,CONS,N,FALSE,EHCVM,3,2018-2021,.3596336,.2274191,2021
MLI,2021,CONS,N,FALSE,EHCVM,3,2018-2021,.3565359,.2263354,2021
MLT,2006,INC,N,FALSE,EU-SILC,0,2006-2023,.2801998,.1325334,2021
MLT,2007,INC,N,FALSE,EU-SILC,0,2006-2023,.2920774,.1461576,2021
MLT,2008,INC,N,FALSE,EU-SILC,0,2006-2023,.2899551,.1413689,2021
MLT,2009,INC,N,FALSE,EU-SILC,0,2006-2023,.3024445,.1594868,2021
MLT,2010,INC,N,FALSE,EU-SILC,0,2006-2023,.2902577,.1425503,2021
MLT,2011,INC,N,FALSE,EU-SILC,0,2006-2023,.2914213,.1504449,2021
MLT,2012,INC,N,FALSE,EU-SILC,0,2006-2023,.2936044,.1571321,2021
MLT,2013,INC,N,FALSE,EU-SILC,0,2006-2023,.2884367,.1470607,2021
MLT,2014,INC,N,FALSE,EU-SILC,0,2006-2023,.2902035,.1502524,2021
MLT,2015,INC,N,FALSE,EU-SILC,0,2006-2023,.2943377,.1534218,2021
MLT,2016,INC,N,FALSE,EU-SILC,0,2006-2023,.2908902,.145901,2021
MLT,2017,INC,N,FALSE,EU-SILC,0,2006-2023,.2923224,.1468151,2021
MLT,2018,INC,N,FALSE,EU-SILC,0,2006-2023,.2866509,.1430449,2021
MLT,2019,INC,N,FALSE,EU-SILC,0,2006-2023,.3104178,.1779009,2021
MLT,2020,INC,N,FALSE,EU-SILC,0,2006-2023,.3140378,.1807166,2021
MLT,2021,INC,N,FALSE,EU-SILC,0,2006-2023,.3156506,.1935803,2021
MLT,2022,INC,N,FALSE,EU-SILC,0,2006-2023,.3458728,.2310097,2021
MLT,2023,INC,N,FALSE,EU-SILC,0,2006-2023,.317799,.1801261,2021
MMR,2015,CONS,N,FALSE,MPLCS,0,2015-2017,.3806851,.376905,2021
MMR,2017,CONS,N,FALSE,MLCS,0,2015-2017,.3069687,.1823801,2021
MNE,2012,INC,N,FALSE,SILC-C,1,2012-2021,.4120649,.2909296,2021
MNE,2013,INC,N,FALSE,SILC-C,1,2012-2021,.3902173,.2535756,2021
MNE,2014,INC,N,FALSE,SILC-C,1,2012-2021,.3876936,.2494293,2021
MNE,2015,INC,N,FALSE,SILC-C,1,2012-2021,.3900503,.2602188,2021
MNE,2016,INC,N,FALSE,SILC-C,1,2012-2021,.3846705,.2588837,2021
MNE,2017,INC,N,FALSE,SILC-C,1,2012-2021,.3688156,.2341344,2021
MNE,2018,INC,N,FALSE,SILC-C,1,2012-2021,.3680908,.231094,2021
MNE,2019,INC,N,FALSE,SILC-C,1,2012-2021,.356654,.2146984,2021
MNE,2020,INC,N,FALSE,SILC-C,1,2012-2021,.3541242,.2181175,2021
MNE,2021,INC,N,FALSE,SILC-C,1,2012-2021,.3429718,.2010449,2021
MNG,1995,CONS,N,FALSE,LSMS,0,1995-1998,.3319534,,2021
MNG,1998,CONS,N,FALSE,LSMS,0,1995-1998,.3027196,,2021
MNG,2002,CONS,N,FALSE,HIES-LSMS,1,2002,.3289295,.182967,2021
MNG,2007,CONS,N,FALSE,HSES,2,2007,.3582187,.2307318,2021
MNG,2010,CONS,N,FALSE,HSES,3,2010-2018,.3308121,.1933344,2021
MNG,2011,CONS,N,FALSE,HSES,3,2010-2018,.3388351,.2096784,2021
MNG,2012,CONS,N,FALSE,HSES,3,2010-2018,.3375162,.2000594,2021
MNG,2014,CONS,N,FALSE,HSES,3,2010-2018,.3203779,.1858175,2021
MNG,2016,CONS,N,FALSE,HSES,3,2010-2018,.3234573,.1898669,2021
MNG,2018,CONS,N,FALSE,HSES,3,2010-2018,.3274099,.1922387,2021
MNG,2022,CONS,N,FALSE,HSES,4,2022,.3141648,.1693327,2021
MOZ,1996,CONS,N,FALSE,NHS,0,1996-2022,.5328878,.602768,2021
MOZ,2002,CONS,N,FALSE,IAF,0,1996-2022,.4695471,.517974,2021
MOZ,2008,CONS,N,FALSE,IOF,0,1996-2022,.4548913,.4564875,2021
MOZ,2014,CONS,N,FALSE,IOF,0,1996-2022,.5395628,.7184685,2021
MOZ,2019,CONS,N,FALSE,IOF,0,1996-2022,.5074649,.5688381,2021
MOZ,2022,CONS,N,FALSE,IOF,0,1996-2022,.4956442,.5250634,2021
MRT,1987,CONS,N,FALSE,EPCV,0,1987,.4393751,,2021
MRT,1993,CONS,N,FALSE,EP,1,1993,.4952388,,2021
MRT,1995,CONS,N,FALSE,EPCV,2,1995,.3774736,.2507291,2021
MRT,2000,CONS,N,FALSE,EPCV,3,2000-2019,.3902847,.2611993,2021
MRT,2004,CONS,N,FALSE,EPCV,3,2000-2019,.4016876,.3202924,2021
MRT,2008,CONS,N,FALSE,EPCV,3,2000-2019,.3568538,.214068,2021
MRT,2014,CONS,N,FALSE,EPCV,3,2000-2019,.3261935,.1837421,2021
MRT,2019,CONS,N,FALSE,EPCV,3,2000-2019,.3199674,.1737871,2021
MUS,2006,CONS,N,FALSE,HBS,0,2006-2017,.3565342,.2399068,2021
MUS,2012,CONS,N,FALSE,HBS,0,2006-2017,.384654,.3047754,2021
MUS,2017,CONS,N,FALSE,HBS,0,2006-2017,.3676121,.2722869,2021
MWI,1997,CONS,N,FALSE,IHS-I,0,1997,.6575494,,2021
MWI,2004,CONS,N,FALSE,IHS-II,1,2004-2019,.3987172,.3301045,2021
MWI,2010,CONS,N,FALSE,IHS-III,1,2004-2019,.4547071,.4366337,2021
MWI,2016,CONS,N,FALSE,IHS-IV,1,2004-2019,.4469403,.7877069,2021
MWI,2019,CONS,N,FALSE,IHS-V,1,2004-2019,.3854236,.2891532,2021
MYS,1984,INC,N,FALSE,HIS,0,1984-1997,.4849629,,2021
MYS,1987,INC,N,FALSE,HIS,0,1984-1997,.4704182,,2021
MYS,1989,INC,N,FALSE,HIS,0,1984-1997,.4616848,,2021
MYS,1992,INC,N,FALSE,HIS,0,1984-1997,.4765372,,2021
MYS,1995,INC,N,FALSE,HIS,0,1984-1997,.4852266,,2021
MYS,1997,INC,N,FALSE,HIS,0,1984-1997,.4914965,,2021
MYS,2003,INC,N,FALSE,HIS,1,2003-2021,.4641619,.4153325,2021
MYS,2006,INC,N,FALSE,HIS,1,2003-2021,.4475235,.3708048,2021
MYS,2008,INC,N,FALSE,HIS,1,2003-2021,.4547971,.3806268,2021
MYS,2011,INC,N,FALSE,HIS,1,2003-2021,.4355246,.3524122,2021
MYS,2013,INC,N,FALSE,HIS,1,2003-2021,.4134883,.3203989,2021
MYS,2015,INC,N,FALSE,HIS,1,2003-2021,.410664,.313098,2021
MYS,2018,INC,N,FALSE,HIESBA,1,2003-2021,.4117678,.3120907,2021
MYS,2021,INC,N,FALSE,HIS,1,2003-2021,.4066843,.3065116,2021
NAM,2003,CONS,N,FALSE,NHIES,1,2003-2015,.6331717,.875917,2021
NAM,2009,CONS,N,FALSE,NHIES,1,2003-2015,.6096475,.8046575,2021
NAM,2015,CONS,N,FALSE,NHIES,1,2003-2015,.5906661,.6872268,2021
NER,1992,CONS,N,FALSE,ENBCM,0,1992,.3604249,,2021
NER,1994,CONS,N,FALSE,EPCES,1,1994,.4141697,.3338457,2021
NER,2005,CONS,N,FALSE,ENCVM,2,2005,.4436902,.4475311,2021
NER,2007,CONS,N,FALSE,ENBCM,3,2007,.3730385,.2822942,2021
NER,2011,CONS,N,FALSE,ECVMA,4,2011-2014,.3145171,.1845244,2021
NER,2014,CONS,N,FALSE,ECVMA,4,2011-2014,.3427657,.2080629,2021
NER,2018,CONS,N,FALSE,EHCVM,5,2018-2021,.3725942,.2786459,2021
NER,2021,CONS,N,FALSE,EHCVM,5,2018-2021,.3286256,.2116308,2021
NGA,1985,CONS,N,FALSE,NCS,0,1985,.3867785,,2021
NGA,1992,CONS,N,FALSE,NCS,1,1992,.4488553,.3389537,2021
NGA,1996,CONS,N,FALSE,NCS,2,1996,.5187976,.5635651,2021
NGA,2003,CONS,N,FALSE,LSS,3,2003,.4005876,.2874919,2021
NGA,2010,CONS,N,FALSE,GHSP-W1,4,2010-2015,.3565021,.21212,2021
NGA,2012,CONS,N,FALSE,GHSP-W2,4,2010-2015,.3551301,.2129276,2021
NGA,2015,CONS,N,FALSE,GHSP-W3,4,2010-2015,.3587978,.2134368,2021
NGA,2018,CONS,N,FALSE,LSS,5,2018-2022,.3512774,.2171314,2021
NGA,2022,CONS,N,FALSE,LSS,5,2018-2022,.3389486,.2141663,2021
NIC,1993,INC,N,FALSE,EMNV,0,1993-2001,.5712674,.6646501,2021
NIC,1998,INC,N,FALSE,EMNV,0,1993-2001,.5437746,.6527215,2021
NIC,2001,INC,N,FALSE,EMNV,0,1993-2001,.5287496,.6474199,2021
NIC,2005,INC,N,FALSE,EMNV,1,2005-2014,.488201,.5188808,2021
NIC,2009,INC,N,FALSE,EMNV,1,2005-2014,.4394164,.3719217,2021
NIC,2014,INC,N,FALSE,EMNV,1,2005-2014,.4615629,.4558705,2021
NLD,1983,INC,N,FALSE,AVO-LIS,0,1983-1990,.2836308,.1408285,2021
NLD,1987,INC,N,FALSE,AVO-LIS,0,1983-1990,.2676976,.1227718,2021
NLD,1990,INC,N,FALSE,AVO-LIS,0,1983-1990,.3108824,.1796658,2021
NLD,1993,INC,N,FALSE,SEP-LIS,1,1993-1999,.3043105,.1575257,2021
NLD,1999,INC,N,FALSE,SEP-LIS,1,1993-1999,.2806343,.1316499,2021
NLD,2004,INC,N,FALSE,EU-SILC,2,2004-2014,.2980001,.1713011,2021
NLD,2005,INC,N,FALSE,EU-SILC,2,2004-2014,.2904823,.1569702,2021
NLD,2006,INC,N,FALSE,EU-SILC,2,2004-2014,.3004333,.1819284,2021
NLD,2007,INC,N,FALSE,EU-SILC,2,2004-2014,.2959278,.1673968,2021
NLD,2008,INC,N,FALSE,EU-SILC,2,2004-2014,.2929801,.1612328,2021
NLD,2009,INC,N,FALSE,EU-SILC,2,2004-2014,.27882,.1370517,2021
NLD,2010,INC,N,FALSE,EU-SILC,2,2004-2014,.2784524,.1375408,2021
NLD,2011,INC,N,FALSE,EU-SILC,2,2004-2014,.2775009,.1401096,2021
NLD,2012,INC,N,FALSE,EU-SILC,2,2004-2014,.2762093,.1376613,2021
NLD,2013,INC,N,FALSE,EU-SILC,2,2004-2014,.2810648,.1423872,2021
NLD,2014,INC,N,FALSE,EU-SILC,2,2004-2014,.2863142,.1530371,2021
NLD,2015,INC,N,FALSE,EU-SILC,3,2015-2021,.2824158,.1496824,2021
NLD,2016,INC,N,FALSE,EU-SILC,3,2015-2021,.2817357,.1434704,2021
NLD,2017,INC,N,FALSE,EU-SILC,3,2015-2021,.285358,.1545879,2021
NLD,2018,INC,N,FALSE,EU-SILC,3,2015-2021,.2812104,.1483472,2021
NLD,2019,INC,N,FALSE,EU-SILC,3,2015-2021,.2924832,.1722415,2021
NLD,2020,INC,N,FALSE,EU-SILC,3,2015-2021,.2599421,.1282496,2021
NLD,2021,INC,N,FALSE,EU-SILC,3,2015-2021,.2574387,.1215311,2021
NOR,1979,INC,N,FALSE,IDS-LIS,0,1979-2000,.2689461,.1248042,2021
NOR,1986,INC,N,FALSE,IDS-LIS,0,1979-2000,.2463029,.1034146,2021
NOR,1991,INC,N,FALSE,IDS-LIS,0,1979-2000,.2522687,.1135153,2021
NOR,1995,INC,N,FALSE,IDS-LIS,0,1979-2000,.2602074,.1305232,2021
NOR,2000,INC,N,FALSE,IDS-LIS,0,1979-2000,.2736008,.1643212,2021
NOR,2003,INC,N,FALSE,EU-SILC,1,2003-2019,.2762688,.1764215,2021
NOR,2004,INC,N,FALSE,EU-SILC,1,2003-2019,.3157802,.3883302,2021
NOR,2005,INC,N,FALSE,EU-SILC,1,2003-2019,.30597,.2683408,2021
NOR,2006,INC,N,FALSE,EU-SILC,1,2003-2019,.2635382,.1270441,2021
NOR,2007,INC,N,FALSE,EU-SILC,1,2003-2019,.2709064,.1457211,2021
NOR,2008,INC,N,FALSE,EU-SILC,1,2003-2019,.2699634,.1337926,2021
NOR,2009,INC,N,FALSE,EU-SILC,1,2003-2019,.2615822,.1267611,2021
NOR,2010,INC,N,FALSE,EU-SILC,1,2003-2019,.2572369,.1224195,2021
NOR,2011,INC,N,FALSE,EU-SILC,1,2003-2019,.2530016,.1100288,2021
NOR,2012,INC,N,FALSE,EU-SILC,1,2003-2019,.2572598,.1171671,2021
NOR,2013,INC,N,FALSE,EU-SILC,1,2003-2019,.263611,.1255278,2021
NOR,2014,INC,N,FALSE,EU-SILC,1,2003-2019,.2675256,.1350623,2021
NOR,2015,INC,N,FALSE,EU-SILC,1,2003-2019,.2749675,.142242,2021
NOR,2016,INC,N,FALSE,EU-SILC,1,2003-2019,.2849332,.1677084,2021
NOR,2017,INC,N,FALSE,EU-SILC,1,2003-2019,.2698671,.129548,2021
NOR,2018,INC,N,FALSE,EU-SILC,1,2003-2019,.275602,.1405306,2021
NOR,2019,INC,N,FALSE,EU-SILC,1,2003-2019,.2774182,.1448546,2021
NOR,2020,INC,N,FALSE,EU-SILC,2,2020-2021,.2839285,.15859,2021
NOR,2021,INC,N,FALSE,EU-SILC,2,2020-2021,.290891,.1821124,2021
NOR,2022,INC,N,FALSE,EU-SILC,3,2022-2023,.2694621,.1366891,2021
NOR,2023,INC,N,FALSE,EU-SILC,3,2022-2023,.2653079,.1298841,2021
NPL,1995,CONS,N,FALSE,LSS-I,1,1995-2003,.3520702,.2443926,2021
NPL,2003,CONS,N,FALSE,LSS-II,1,1995-2003,.437681,.4154547,2021
NPL,2010,CONS,N,FALSE,LSS-III,2,2010,.3284059,.1938722,2021
NPL,2022,CONS,N,FALSE,LSS-IV,3,2022,.3002026,.1566562,2021
NRU,2012,CONS,N,FALSE,HIES,0,2012,.3236158,.1826253,2021
PAK,1987,CONS,N,FALSE,HIES,0,1987-1998,.3331653,.2109898,2021
PAK,1990,CONS,N,FALSE,HIES,0,1987-1998,.3324804,.2050698,2021
PAK,1996,CONS,N,FALSE,IHS,0,1987-1998,.2866499,.1851345,2021
PAK,1998,CONS,N,FALSE,HIES,0,1987-1998,.3312329,.2282495,2021
PAK,2001,CONS,N,FALSE,PIHS,1,2001-2024,.2865302,.1611536,2021
PAK,2004,CONS,N,FALSE,HIES,1,2001-2024,.3088611,.1860498,2021
PAK,2005,CONS,N,FALSE,HIES,1,2001-2024,.3126125,.2010591,2021
PAK,2007,CONS,N,FALSE,HIES,1,2001-2024,.296695,.1731047,2021
PAK,2010,CONS,N,FALSE,HIES,1,2001-2024,.2878086,.1643132,2021
PAK,2011,CONS,N,FALSE,HIES,1,2001-2024,.2969796,.1769817,2021
PAK,2013,CONS,N,FALSE,HIES,1,2001-2024,.2952857,.1723964,2021
PAK,2015,CONS,N,FALSE,HIES,1,2001-2024,.3129127,.1967601,2021
PAK,2018,CONS,N,FALSE,HIES,1,2001-2024,.2958927,.1781637,2021
PAK,2024,CONS,N,FALSE,HIES,1,2001-2024,.3353632,.2211096,2021
PAN,1979,INC,N,FALSE,EMO,0,1979,.4874014,,2021
PAN,1989,INC,N,FALSE,EMO,1,1989,.5862186,.6403599,2021
PAN,1991,INC,N,FALSE,EMO,2,1991,.5802862,.6357288,2021
PAN,1995,INC,N,FALSE,EH,3,1995-2000,.5766624,.6309812,2021
PAN,1997,INC,N,FALSE,EH,3,1995-2000,.5814283,.6662736,2021
PAN,1998,INC,N,FALSE,EH,3,1995-2000,.5736327,.632036,2021
PAN,1999,INC,N,FALSE,EH,3,1995-2000,.5635303,.6026212,2021
PAN,2000,INC,N,FALSE,EH,3,1995-2000,.5659191,.6182791,2021
PAN,2001,INC,N,FALSE,EH,4,2001-2007,.567075,.6058649,2021
PAN,2002,INC,N,FALSE,EH,4,2001-2007,.5609167,.6023044,2021
PAN,2003,INC,N,FALSE,EH,4,2001-2007,.5565012,.5853244,2021
PAN,2004,INC,N,FALSE,EH,4,2001-2007,.5477247,.5532153,2021
PAN,2005,INC,N,FALSE,EH,4,2001-2007,.5380034,.5336034,2021
PAN,2006,INC,N,FALSE,EH,4,2001-2007,.5463641,.5608038,2021
PAN,2007,INC,N,FALSE,EH,4,2001-2007,.5268533,.5209106,2021
PAN,2008,INC,N,FALSE,EH,5,2008-2024,.5269304,.5695068,2021
PAN,2009,INC,N,FALSE,EH,5,2008-2024,.5177042,.5142956,2021
PAN,2010,INC,N,FALSE,EH,5,2008-2024,.516088,.5211139,2021
PAN,2011,INC,N,FALSE,EH,5,2008-2024,.5134702,.5090239,2021
PAN,2012,INC,N,FALSE,EH,5,2008-2024,.51739,.5165575,2021
PAN,2013,INC,N,FALSE,EH,5,2008-2024,.5145601,.5006316,2021
PAN,2014,INC,N,FALSE,EH,5,2008-2024,.5046555,.4842896,2021
PAN,2015,INC,N,FALSE,EH,5,2008-2024,.5080566,.50187,2021
PAN,2016,INC,N,FALSE,EH,5,2008-2024,.5040691,.4673566,2021
PAN,2017,INC,N,FALSE,EH,5,2008-2024,.4988507,.4770065,2021
PAN,2018,INC,N,FALSE,EH,5,2008-2024,.4921155,.4630594,2021
PAN,2019,INC,N,FALSE,EH,5,2008-2024,.4983754,.4711608,2021
PAN,2021,INC,N,FALSE,EH,5,2008-2024,.5085843,.497088,2021
PAN,2023,INC,N,FALSE,EH,5,2008-2024,.4887583,.4505298,2021
PAN,2024,INC,N,FALSE,EH,5,2008-2024,.4973364,.4567168,2021
PER,1997,INC,N,FALSE,ENAHO,1,1997-1999,.5325665,.5684062,2021
PER,1998,INC,N,FALSE,ENAHO,1,1997-1999,.5511751,.6275542,2021
PER,1999,INC,N,FALSE,ENAHO,1,1997-1999,.5482133,.6022644,2021
PER,2000,INC,N,FALSE,ENAHO,2,2000-2003,.4907205,.4450075,2021
PER,2001,INC,N,FALSE,ENAHO,2,2000-2003,.5130185,.5206126,2021
PER,2002,INC,N,FALSE,ENAHO,2,2000-2003,.535637,.5927037,2021
PER,2003,INC,N,FALSE,ENAHO,2,2000-2003,.5307964,.5822874,2021
PER,2004,INC,N,FALSE,ENAHO,3,2004-2024,.4987963,.482045,2021
PER,2005,INC,N,FALSE,ENAHO,3,2004-2024,.5044914,.4886004,2021
PER,2006,INC,N,FALSE,ENAHO,3,2004-2024,.5033213,.4899253,2021
PER,2007,INC,N,FALSE,ENAHO,3,2004-2024,.5002141,.4864023,2021
PER,2008,INC,N,FALSE,ENAHO,3,2004-2024,.4748642,.4269539,2021
PER,2009,INC,N,FALSE,ENAHO,3,2004-2024,.4700604,.415669,2021
PER,2010,INC,N,FALSE,ENAHO,3,2004-2024,.4553768,.393709,2021
PER,2011,INC,N,FALSE,ENAHO,3,2004-2024,.4465978,.3741888,2021
PER,2012,INC,N,FALSE,ENAHO,3,2004-2024,.4444003,.3662102,2021
PER,2013,INC,N,FALSE,ENAHO,3,2004-2024,.4388273,.3547592,2021
PER,2014,INC,N,FALSE,ENAHO,3,2004-2024,.4313883,.340585,2021
PER,2015,INC,N,FALSE,ENAHO,3,2004-2024,.4335607,.3464539,2021
PER,2016,INC,N,FALSE,ENAHO,3,2004-2024,.4363899,.3491001,2021
PER,2017,INC,N,FALSE,ENAHO,3,2004-2024,.4329267,.343004,2021
PER,2018,INC,N,FALSE,ENAHO,3,2004-2024,.4236557,.321618,2021
PER,2019,INC,N,FALSE,ENAHO,3,2004-2024,.4152813,.310232,2021
PER,2020,INC,N,FALSE,ENAHO,3,2004-2024,.4373994,.3510773,2021
PER,2021,INC,N,FALSE,ENAHO,3,2004-2024,.4012181,.2945729,2021
PER,2022,INC,N,FALSE,ENAHO,3,2004-2024,.4034919,.2986375,2021
PER,2023,INC,N,FALSE,ENAHO,3,2004-2024,.4065786,.2975005,2021
PER,2024,INC,N,FALSE,ENAHO,3,2004-2024,.4012589,.2909679,2021
PHL,2000,INC,N,FALSE,FIES,2,2000,.476527,.4595576,2021
PHL,2003,INC,N,FALSE,FIES,3,2003-2012,.4657645,.4439194,2021
PHL,2006,INC,N,FALSE,FIES,3,2003-2012,.4719773,.4260877,2021
PHL,2009,INC,N,FALSE,FIES,3,2003-2012,.4630938,.430511,2021
PHL,2012,INC,N,FALSE,FIES,3,2003-2012,.464929,.4121182,2021
PHL,2015,INC,N,FALSE,FIES,4,2015-2023,.4455042,.3819992,2021
PHL,2018,INC,N,FALSE,FIES,4,2015-2023,.4227358,.3568024,2021
PHL,2021,INC,N,FALSE,FIES,4,2015-2023,.4067907,.3234841,2021
PHL,2023,INC,N,FALSE,FIES,4,2015-2023,.3933617,.315638,2021
PNG,1996,CONS,N,FALSE,HIES,0,1996,.4576584,.3776988,2021
PNG,2009,CONS,N,FALSE,HIES,1,2009,.4185044,.3120357,2021
POL,2004,INC,N,FALSE,EU-SILC,3,2004-2021,.3802178,.2597716,2021
POL,2005,INC,N,FALSE,EU-SILC,3,2004-2021,.3580838,.2233986,2021
POL,2006,INC,N,FALSE,EU-SILC,3,2004-2021,.3466754,.2163368,2021
POL,2007,INC,N,FALSE,EU-SILC,3,2004-2021,.3400128,.2116942,2021
POL,2008,INC,N,FALSE,EU-SILC,3,2004-2021,.3348563,.2104063,2021
POL,2009,INC,N,FALSE,EU-SILC,3,2004-2021,.3335572,.1999504,2021
POL,2010,INC,N,FALSE,EU-SILC,3,2004-2021,.3321481,.2001873,2021
POL,2011,INC,N,FALSE,EU-SILC,3,2004-2021,.3318065,.1947861,2021
POL,2012,INC,N,FALSE,EU-SILC,3,2004-2021,.3302016,.1915275,2021
POL,2013,INC,N,FALSE,EU-SILC,3,2004-2021,.3313732,.1933311,2021
POL,2014,INC,N,FALSE,EU-SILC,3,2004-2021,.3282444,.1893669,2021
POL,2015,INC,N,FALSE,EU-SILC,3,2004-2021,.3175091,.1755113,2021
POL,2016,INC,N,FALSE,EU-SILC,3,2004-2021,.3118917,.1730981,2021
POL,2017,INC,N,FALSE,EU-SILC,3,2004-2021,.2968527,.1530113,2021
POL,2018,INC,N,FALSE,EU-SILC,3,2004-2021,.302149,.1636249,2021
