xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdpxyzsi_mpm_educ,xyzdpxyzsi_mpm_edue,xyzdpxyzsi_mpm_elec,xyzdpxyzsi_mpm_imps,xyzdpxyzsi_mpm_impw,xyzdpxyzsi_mpm_poor,xyzdpxyzsi_mpm_mdhc,survname,comparable_spell,xyzdcxyzpppyear,xyzdcxyzcoverage
SVN,2021,FALSE,INC,0,,0,,0,0,0,EU-SILC,2004-2023,2021,N
SVN,2022,FALSE,INC,0,,0,.0012515,.0010794,0,0,EU-SILC,2004-2023,2021,N
SVN,2022,FALSE,INC,0,,0,.0012515,.0010794,0,0,EU-SILC,2004-2023,2017,N
SVN,2023,FALSE,INC,0,,0,,0,0,0,EU-SILC,2004-2023,2017,N
SVN,2023,FALSE,INC,0,,0,,0,0,0,EU-SILC,2004-2023,2021,N
SWE,2008,FALSE,INC,.0057359,,0,0,.0061263,.0065907,.0113572,EU-SILC,2003-2023,2021,N
SWE,2008,FALSE,INC,.0057359,,0,0,.0061263,.005764,.0107323,EU-SILC,2003-2023,2017,N
SWE,2009,FALSE,INC,.005567,,0,0,.0064553,.0045802,.0101471,EU-SILC,2003-2023,2017,N
SWE,2009,FALSE,INC,.005567,,0,0,.0064553,.0052706,.0108375,EU-SILC,2003-2023,2021,N
SWE,2010,FALSE,INC,.0044573,,0,0,.0057486,.0054741,.0099314,EU-SILC,2003-2023,2017,N
SWE,2010,FALSE,INC,.0044573,,0,0,.0057486,.0063873,.0108446,EU-SILC,2003-2023,2021,N
SWE,2011,FALSE,INC,.0046173,,0,0,.0051151,.0065806,.0105301,EU-SILC,2003-2023,2021,N
SWE,2011,FALSE,INC,.0046173,,0,0,.0051151,.0061565,.010106,EU-SILC,2003-2023,2017,N
SWE,2012,FALSE,INC,.0078635,,0,0,.0060127,.0047475,.0115765,EU-SILC,2003-2023,2021,N
SWE,2012,FALSE,INC,.0078635,,0,0,.0060127,.00457,.011399,EU-SILC,2003-2023,2017,N
SWE,2013,FALSE,INC,.0089276,,0,0,.0052085,.0065087,.0144791,EU-SILC,2003-2023,2021,N
SWE,2013,FALSE,INC,.0089276,,0,0,.0052085,.0065087,.0144791,EU-SILC,2003-2023,2017,N
SWE,2014,FALSE,INC,.0062185,,0,0,.0069663,.0047433,.0109618,EU-SILC,2003-2023,2017,N
SWE,2014,FALSE,INC,.0062185,,0,0,.0069663,.0052631,.0111883,EU-SILC,2003-2023,2021,N
SWE,2015,FALSE,INC,.0067714,,0,0,.0011815,.0064919,.0127237,EU-SILC,2003-2023,2021,N
SWE,2015,FALSE,INC,.0067714,,0,0,.0011815,.0056916,.0119233,EU-SILC,2003-2023,2017,N
SWE,2016,FALSE,INC,.0101799,,0,.000128,.0003483,.0042261,.0141003,EU-SILC,2003-2023,2021,N
SWE,2016,FALSE,INC,.0101799,,0,.000128,.0003483,.0026145,.0124888,EU-SILC,2003-2023,2017,N
SWE,2017,FALSE,INC,.0087167,,0,0,.0007134,.0024835,.0101745,EU-SILC,2003-2023,2017,N
SWE,2017,FALSE,INC,.0087167,,0,0,.0007134,.002655,.010346,EU-SILC,2003-2023,2021,N
SWE,2018,FALSE,INC,.0103897,,0,0,.00084,.0085839,.0173442,EU-SILC,2003-2023,2021,N
SWE,2018,FALSE,INC,.0103897,,0,0,.00084,.0072551,.0167392,EU-SILC,2003-2023,2017,N
SWE,2019,FALSE,INC,.0192481,,0,0,.0007233,.0031652,.0222393,EU-SILC,2003-2023,2017,N
SWE,2019,FALSE,INC,.0192481,,0,0,.0007233,.0036009,.022675,EU-SILC,2003-2023,2021,N
SWE,2020,FALSE,INC,.0187378,,0,,0,.0038909,.0217046,EU-SILC,2003-2023,2017,N
SWE,2020,FALSE,INC,.0187378,,0,,0,.0045125,.0221705,EU-SILC,2003-2023,2021,N
SWE,2021,FALSE,INC,.0107363,,0,,0,.0062928,.0149189,EU-SILC,2003-2023,2017,N
SWE,2021,FALSE,INC,.0107363,,0,,0,.0064347,.0150608,EU-SILC,2003-2023,2021,N
SWE,2022,FALSE,INC,.0124035,,0,,0,.012715,.0241982,EU-SILC,2003-2023,2021,N
SWE,2022,FALSE,INC,.0124035,,0,,0,.0116063,.0230895,EU-SILC,2003-2023,2017,N
SWE,2023,FALSE,INC,.0090885,,0,,0,.0071151,.0157067,EU-SILC,2003-2023,2017,N
SWE,2023,FALSE,INC,.0090885,,0,,0,.0083795,.0163426,EU-SILC,2003-2023,2021,N
SWZ,2016,FALSE,CONS,.0993241,.0033145,.3571736,.4645199,.2793961,.3605918,.406855,HIES,2000-2016,2017,N
SWZ,2016,FALSE,CONS,.0993241,.0033145,.3571736,.4645199,.2793961,.44513,.4773335,HIES,2000-2016,2021,N
SYC,2013,FALSE,INC,.0056388,,.0135411,,.2505514,.0123606,.0205677,HBS,2013-2018,2017,N
SYC,2013,FALSE,INC,.0056388,,.0135411,,.2505514,.0157646,.0239717,HBS,2013-2018,2021,N
SYC,2018,FALSE,INC,.0037025,,0,.0018694,.0547239,.0067363,.0104389,HBS,2013-2018,2021,N
SYC,2018,FALSE,INC,.0037025,,0,.0018694,.0547239,.00511,.0088126,HBS,2013-2018,2017,N
TCD,2011,FALSE,CONS,.6779991,.058661,.9725084,.9268437,.5604858,.4519765,.8653315,ECOSIT-III,2003-2011,2021,N
TCD,2011,FALSE,CONS,.6779991,.058661,.9725084,.9268437,.5604858,.3661673,.855643,ECOSIT-III,2003-2011,2017,N
TCD,2018,FALSE,CONS,.6293085,.3491346,.8997619,.8695077,.3481618,.3088294,.7392874,EHCVM,2018-2022,2017,N
TCD,2018,FALSE,CONS,.6293085,.3491346,.8997619,.8695077,.3481618,.4186145,.7582245,EHCVM,2018-2022,2021,N
TCD,2022,FALSE,CONS,.4941665,.5270059,.943971,.9567723,.433304,.3084523,.8089621,EHCVM,2018-2022,2017,N
TCD,2022,FALSE,CONS,.4941665,.5270059,.943971,.9567723,.433304,.3947538,.8195379,EHCVM,2018-2022,2021,N
TGO,2015,FALSE,CONS,.265658,.160005,,.6041561,.406291,.5469216,.6683564,QUIBB,2006-2015,2017,N
TGO,2015,FALSE,CONS,.265658,.160005,,.6041561,.406291,.6146559,.7060831,QUIBB,2006-2015,2021,N
TGO,2018,FALSE,CONS,.3223418,.1401685,.4741578,.8362909,.2530978,.284348,.4640294,EHCVM,2018-2021,2017,N
TGO,2018,FALSE,CONS,.3223418,.1401685,.4741578,.8362909,.2530978,.351256,.5009668,EHCVM,2018-2021,2021,N
TGO,2021,FALSE,CONS,.2925905,.1237493,.3210323,.7756074,.2368209,.265426,.3934829,EHCVM,2018-2021,2017,N
TGO,2021,FALSE,CONS,.2925905,.1237493,.3210323,.7756074,.2368209,.34418,.4434499,EHCVM,2018-2021,2021,N
THA,2009,FALSE,CONS,.1489432,.0098597,.0104461,,,.0077391,.0202527,SES,2000-2013,2021,N
THA,2009,FALSE,CONS,.1489432,.0098597,.0104461,,,.0024473,.0151499,SES,2000-2013,2017,N
THA,2010,FALSE,CONS,.1478629,.0101921,.0020965,.0053825,.0088167,.0026524,.0055195,SES,2000-2013,2017,N
THA,2010,FALSE,CONS,.1478629,.0101921,.0020965,.0053825,.0088167,.0070862,.0098576,SES,2000-2013,2021,N
THA,2011,FALSE,CONS,.1501972,.0088667,.0181375,.0035798,.0054344,.0007156,.0027713,SES,2000-2013,2017,N
THA,2011,FALSE,CONS,.1501972,.0088667,.0181375,.0035798,.0054344,.0030311,.0049598,SES,2000-2013,2021,N
THA,2012,FALSE,CONS,.1431231,.0072493,.0145459,.0034041,.0071087,.0038783,.006085,SES,2000-2013,2021,N
THA,2012,FALSE,CONS,.1431231,.0072493,.0145459,.0034041,.0071087,.0011532,.0036755,SES,2000-2013,2017,N
THA,2014,FALSE,CONS,.1532499,.0069692,.0014006,.0020854,.0060094,.0022882,.0042334,SES,2014-2023,2021,N
THA,2014,FALSE,CONS,.1532499,.0069692,.0014006,.0020854,.0060094,.0009026,.0029236,SES,2014-2023,2017,N
THA,2015,FALSE,CONS,.1527275,.0064882,.0012183,.0014208,.0086291,.0004654,.0020748,SES,2014-2023,2017,N
THA,2015,FALSE,CONS,.1527275,.0064882,.0012183,.0014208,.0086291,.0013188,.0026576,SES,2014-2023,2021,N
THA,2016,FALSE,CONS,.1442666,.0063122,.0011948,.0035039,.0106516,.000362,.0018743,SES,2014-2023,2017,N
THA,2016,FALSE,CONS,.1442666,.0063122,.0011948,.0035039,.0106516,.0013784,.0028543,SES,2014-2023,2021,N
THA,2017,FALSE,CONS,.1464523,.0059656,.0008342,.0023244,.0094344,.0010011,.001913,SES,2014-2023,2021,N
THA,2017,FALSE,CONS,.1464523,.0059656,.0008342,.0023244,.0094344,.0003713,.0014304,SES,2014-2023,2017,N
THA,2018,FALSE,CONS,.1455794,.0055734,.0013113,.002151,.0082002,.0003213,.0018297,SES,2014-2023,2017,N
THA,2018,FALSE,CONS,.1455794,.0055734,.0013113,.002151,.0082002,.0010644,.0025292,SES,2014-2023,2021,N
THA,2019,FALSE,CONS,.148553,.0050669,.000987,.0016627,.0094047,.0009504,.0022028,SES,2014-2023,2017,N
THA,2019,FALSE,CONS,.148553,.0050669,.000987,.0016627,.0094047,.0013463,.0025233,SES,2014-2023,2021,N
THA,2020,FALSE,CONS,.1327627,.0050333,.0008894,.0021513,.0046889,.0004667,.0016103,SES,2014-2023,2017,N
THA,2020,FALSE,CONS,.1327627,.0050333,.0008894,.0021513,.0046889,.0006304,.001755,SES,2014-2023,2021,N
THA,2021,FALSE,CONS,.1248719,.0049132,.0008667,.0018765,.0042912,.0001397,.0011249,SES,2014-2023,2017,N
THA,2021,FALSE,CONS,.1248719,.0049132,.0008667,.0018765,.0042912,.000286,.0012712,SES,2014-2023,2021,N
THA,2022,FALSE,CONS,.1140255,.0046954,.0004666,.0017075,.0034988,.0000579,.0011581,SES,2014-2023,2017,N
THA,2022,FALSE,CONS,.1140255,.0046954,.0004666,.0017075,.0034988,.0002027,.0013029,SES,2014-2023,2021,N
THA,2023,FALSE,CONS,.1100777,.0058664,.0005132,.0015169,.0056942,.0000484,.0012118,SES,2014-2023,2021,N
THA,2023,FALSE,CONS,.1100777,.0058664,.0005132,.0015169,.0056942,0,.0011633,SES,2014-2023,2017,N
TJK,2015,FALSE,CONS,.0030958,.2681427,.0202712,.0351227,.3942177,.0611453,.0702416,HSITAFIEN,1999-2015,2017,N
TJK,2015,FALSE,CONS,.0030958,.2681427,.0202712,.0351227,.3942177,.1333025,.1410613,HSITAFIEN,1999-2015,2021,N
TLS,2014,FALSE,CONS,.221851,.1836517,.2822636,.3957135,.2209706,.2434298,.3665377,TLSLS,2001-2014,2017,N
TLS,2014,FALSE,CONS,.221851,.1836517,.2822636,.3957135,.2209706,.4393561,.5174602,TLSLS,2001-2014,2021,N
TON,2009,FALSE,CONS,.0053892,.0644755,.0532969,.1120105,.0053492,.0364009,.0374479,HIES,2009-2015,2021,N
TON,2009,FALSE,CONS,.0053892,.0644755,.0532969,.1120105,.0053492,.0126161,.0145167,HIES,2009-2015,2017,N
TON,2015,FALSE,CONS,.0066372,.0130036,.0305436,.062788,.0009386,.0399016,.0402776,HIES,2009-2015,2021,N
TON,2015,FALSE,CONS,.0066372,.0130036,.0305436,.062788,.0009386,.0179102,.0182862,HIES,2009-2015,2017,N
TON,2021,FALSE,CONS,.0012135,.0176319,.000254,.0610089,.0005194,.0040882,.0040882,HIES,2021,2021,N
TON,2021,FALSE,CONS,.0012135,.0176319,.000254,.0610089,.0005194,.0001922,.0001922,HIES,2021,2017,N
TUN,2010,FALSE,CONS,.225361,.0304779,.0052868,.1133576,.0547682,.0136666,.0402683,NSHBCSL,2005-2021,2017,N
TUN,2010,FALSE,CONS,.225361,.0304779,.0052868,.1133576,.0547682,.0312893,.0539551,NSHBCSL,2005-2021,2021,N
TUN,2015,FALSE,CONS,.1693369,.0213831,.0015149,.0653503,.0213049,.0065774,.0180999,NSHBCSL,2005-2021,2021,N
TUN,2015,FALSE,CONS,.1693369,.0213831,.0015149,.0653503,.0213049,.0014007,.0136304,NSHBCSL,2005-2021,2017,N
TUN,2021,FALSE,CONS,.0647125,.0130657,.0018785,.0061278,.0160536,.0065404,.0079149,NSHBCSL,2005-2021,2021,N
TUN,2021,FALSE,CONS,.0647125,.0130657,.0018785,.0061278,.0160536,.002319,.0038542,NSHBCSL,2005-2021,2017,N
TUR,2017,FALSE,INC,.0374217,0,0,.0512421,.0076873,.0030056,.0041395,SILC-C,2017-2022,2017,N
TUR,2017,FALSE,INC,.0374217,0,0,.0512421,.0076873,.0112536,.0123875,SILC-C,2017-2022,2021,N
TUR,2018,FALSE,INC,.0359699,0,0,.0453419,.0064025,.0035439,.0042516,SILC-C,2017-2022,2017,N
TUR,2018,FALSE,INC,.0359699,0,0,.0453419,.0064025,.0099604,.010668,SILC-C,2017-2022,2021,N
TUR,2019,FALSE,INC,.0352013,0,0,.0413213,.0051091,.0045154,.0053787,SILC-C,2017-2022,2017,N
TUR,2019,FALSE,INC,.0352013,0,0,.0413213,.0051091,.0127728,.0135586,SILC-C,2017-2022,2021,N
TUR,2020,FALSE,INC,.0356286,0,0,.036564,.0041028,.0114109,.0119142,SILC-C,2017-2022,2021,N
TUR,2020,FALSE,INC,.0356286,0,0,.036564,.0041028,.004709,.0052242,SILC-C,2017-2022,2017,N
TUR,2021,FALSE,INC,.0328578,0,0,.0301959,.0031049,.0044286,.0047308,SILC-C,2017-2022,2017,N
TUR,2021,FALSE,INC,.0328578,0,0,.0301959,.0031049,.0094497,.0097356,SILC-C,2017-2022,2021,N
TUR,2022,FALSE,INC,.0304928,0,0,.0279484,.0024409,.0052958,.0055495,SILC-C,2017-2022,2021,N
TUR,2022,FALSE,INC,.0304928,0,0,.0279484,.0024409,.0015513,.001805,SILC-C,2017-2022,2017,N
TUV,2010,FALSE,CONS,.0441182,.0609304,.0919866,.1154173,.0235672,.0362535,.0427752,HIES,2010,2017,N
TUV,2010,FALSE,CONS,.0441182,.0609304,.0919866,.1154173,.0235672,.0899079,.0964295,HIES,2010,2021,N
TWN,2010,FALSE,INC,.0130223,.0161619,0,0,,.0018732,.0008111,FIDES-LIS,1981-2021,2021,N
TWN,2010,FALSE,INC,.0130223,.0161619,0,0,,.0010469,.0010469,FIDES-LIS,1981-2021,2017,N
TWN,2013,FALSE,INC,.0105017,.014559,0,0,,.0013199,.0007362,FIDES-LIS,1981-2021,2021,N
TWN,2013,FALSE,INC,.0105017,.014559,0,0,,.0011127,.0011127,FIDES-LIS,1981-2021,2017,N
TWN,2016,FALSE,INC,.0091845,.011605,0,0,,.0005323,.0005323,FIDES-LIS,1981-2021,2017,N
TWN,2016,FALSE,INC,.0091845,.011605,0,0,,.0006129,.0004266,FIDES-LIS,1981-2021,2021,N
TWN,2017,FALSE,INC,.0079499,.0127788,0,0,,.0002504,.0002504,FIDES-LIS,1981-2021,2017,N
TWN,2017,FALSE,INC,.0079499,.0127788,0,0,,.0004232,.0002504,FIDES-LIS,1981-2021,2021,N
TWN,2018,FALSE,INC,.0084593,.0161636,0,0,,.0004818,.0004818,FIDES-LIS,1981-2021,2017,N
TWN,2018,FALSE,INC,.0084593,.0161636,0,0,,.0006838,.0003037,FIDES-LIS,1981-2021,2021,N
TWN,2019,FALSE,INC,.0082328,.0106628,0,0,,.0006576,.0006576,FIDES-LIS,1981-2021,2017,N
TWN,2019,FALSE,INC,.0082328,.0106628,0,0,,.0009656,.0003161,FIDES-LIS,1981-2021,2021,N
TWN,2020,FALSE,INC,.0088364,.0138717,0,0,,.0009303,.0009303,FIDES-LIS,1981-2021,2017,N
TWN,2020,FALSE,INC,.0088364,.0138717,0,0,,.0011013,.0007902,FIDES-LIS,1981-2021,2021,N
TWN,2021,FALSE,INC,.0077066,.01157,0,0,,.0004932,.0002926,FIDES-LIS,1981-2021,2021,N
TWN,2021,FALSE,INC,.0077066,.01157,0,0,,.0003475,.0003475,FIDES-LIS,1981-2021,2017,N
TZA,2011,FALSE,CONS,.6060054,.2646731,.8427652,.4078855,.3177025,.4465546,.6533679,HBS,2000-2018,2017,N
TZA,2011,FALSE,CONS,.6060054,.2646731,.8427652,.4078855,.3177025,.5153245,.6819232,HBS,2000-2018,2021,N
TZA,2018,FALSE,CONS,.1323248,.1946337,.4430355,.7154741,.2924406,.449422,.5457981,HBS,2000-2018,2017,N
TZA,2018,FALSE,CONS,.1323248,.1946337,.4430355,.7154741,.2924406,.5134057,.5920391,HBS,2000-2018,2021,N
UGA,2012,FALSE,CONS,.4771123,.1847681,.9111989,.7205899,.2597275,.5616211,.7277803,UNHS,2002-2019,2021,N
UGA,2012,FALSE,CONS,.4771123,.1847681,.9111989,.7205899,.2597275,.3754404,.6563514,UNHS,2002-2019,2017,N
UGA,2016,FALSE,CONS,.3479295,.1400962,.6123356,.7756765,.2291242,.4286157,.5799206,UNHS,2002-2019,2017,N
UGA,2016,FALSE,CONS,.3479295,.1400962,.6123356,.7756765,.2291242,.6010532,.6875756,UNHS,2002-2019,2021,N
UGA,2019,FALSE,CONS,.3132123,.1176077,.4134578,.7114756,.2365418,.4211563,.5218017,UNHS,2002-2019,2017,N
UGA,2019,FALSE,CONS,.3132123,.1176077,.4134578,.7114756,.2365418,.5978438,.6482011,UNHS,2002-2019,2021,N
UKR,2019,FALSE,CONS,.0136013,,0,.1527665,0,0,.0136013,HLCS,2002-2020,2017,N
UKR,2019,FALSE,CONS,.0136013,,0,.1527665,0,.0018008,.015402,HLCS,2002-2020,2021,N
UKR,2020,FALSE,CONS,.0164555,,0,.1241394,0,.0003377,.0167931,HLCS,2002-2020,2021,N
UKR,2020,FALSE,CONS,.0164555,,0,.1241394,0,.0002883,.0167437,HLCS,2002-2020,2017,N
URY,2010,FALSE,INC,.0438679,.0189224,.0068243,.0405926,.0083774,.002916,.0047515,ECH,2006-2019,2021,N
URY,2010,FALSE,INC,.0438679,.0189224,.0068243,.0405926,.0083774,.0016912,.0035267,ECH,2006-2019,2017,N
URY,2011,FALSE,INC,.0346392,.0179031,.0075115,.0411549,.0105134,.0013942,.0034329,ECH,2006-2019,2017,N
URY,2011,FALSE,INC,.0346392,.0179031,.0075115,.0411549,.0105134,.0024554,.0044941,ECH,2006-2019,2021,N
URY,2012,FALSE,INC,.0309091,.0136764,.0035515,.0334144,.0075012,.0016939,.0028068,ECH,2006-2019,2017,N
URY,2012,FALSE,INC,.0309091,.0136764,.0035515,.0334144,.0075012,.0026949,.0038079,ECH,2006-2019,2021,N
URY,2013,FALSE,INC,.0298518,.0135647,.0026825,.0337158,.0050124,.0030631,.0041444,ECH,2006-2019,2021,N
URY,2013,FALSE,INC,.0298518,.0135647,.0026825,.0337158,.0050124,.0017425,.0028942,ECH,2006-2019,2017,N
URY,2014,FALSE,INC,.0301325,.012477,.0025072,.0328426,.0049846,.0015346,.0023069,ECH,2006-2019,2017,N
URY,2014,FALSE,INC,.0301325,.012477,.0025072,.0328426,.0049846,.0021154,.0028648,ECH,2006-2019,2021,N
URY,2015,FALSE,INC,.0271944,.010835,.002047,.0307394,.004926,.0021638,.0028427,ECH,2006-2019,2021,N
URY,2015,FALSE,INC,.0271944,.010835,.002047,.0307394,.004926,.0014977,.0021765,ECH,2006-2019,2017,N
URY,2016,FALSE,INC,.024926,.0099069,.002152,.0265403,.0047712,.0009227,.0013949,ECH,2006-2019,2017,N
URY,2016,FALSE,INC,.024926,.0099069,.002152,.0265403,.0047712,.001254,.0017227,ECH,2006-2019,2021,N
URY,2017,FALSE,INC,.0236725,.0082161,.0017066,.0253449,.0048613,.0006635,.001164,ECH,2006-2019,2017,N
URY,2017,FALSE,INC,.0236725,.0082161,.0017066,.0253449,.0048613,.0011754,.001676,ECH,2006-2019,2021,N
URY,2018,FALSE,INC,.0216312,.0071498,.0013791,.022407,.0039095,.0005585,.0009316,ECH,2006-2019,2017,N
URY,2018,FALSE,INC,.0216312,.0071498,.0013791,.022407,.0039095,.0009022,.0012753,ECH,2006-2019,2021,N
URY,2019,FALSE,INC,.0197567,.007126,.0013579,.0240182,.0047442,.0010207,.0011956,ECH,2006-2019,2017,N
URY,2019,FALSE,INC,.0197567,.007126,.0013579,.0240182,.0047442,.0013173,.0014921,ECH,2006-2019,2021,N
URY,2021,FALSE,INC,.0185263,.0048204,.0002871,.0195398,.0059386,.0015433,.0019032,ECH-S2,2021,2021,N
URY,2021,FALSE,INC,.0185263,.0048204,.0002871,.0195398,.0059386,.0011215,.0014815,ECH-S2,2021,2017,N
URY,2022,FALSE,INC,.0150233,.0025793,.0004271,.0177517,.0034884,.0015518,.0016137,ECH,2022-2024,2017,N
URY,2022,FALSE,INC,.0150233,.0025793,.0004271,.0177517,.0034884,.0024023,.0024642,ECH,2022-2024,2021,N
URY,2023,FALSE,INC,.0149933,.003433,.0002589,.0203834,.0092296,.0016939,.0018827,ECH,2022-2024,2021,N
URY,2023,FALSE,INC,.0149933,.003433,.0002589,.0203834,.0092296,.0010849,.0012737,ECH,2022-2024,2017,N
URY,2024,FALSE,INC,.0153758,.0019949,.0003529,.0189917,.0051493,.0010602,.0011385,ECH,2022-2024,2017,N
URY,2024,FALSE,INC,.0153758,.0019949,.0003529,.0189917,.0051493,.0016716,.0017499,ECH,2022-2024,2021,N
USA,2010,FALSE,INC,.0032352,,0,0,,.0113882,.0131301,CPS-ASEC-LIS,2002-2023,2021,N
USA,2010,FALSE,INC,.0032352,,0,0,,.0106053,.0137145,CPS-ASEC-LIS,2002-2023,2017,N
USA,2011,FALSE,INC,.0027743,,0,0,,.0108695,.0119759,CPS-ASEC-LIS,2002-2023,2021,N
USA,2011,FALSE,INC,.0027743,,0,0,,.0099489,.0125877,CPS-ASEC-LIS,2002-2023,2017,N
USA,2012,FALSE,INC,.0029832,,0,0,,.011011,.0126207,CPS-ASEC-LIS,2002-2023,2021,N
USA,2012,FALSE,INC,.0029832,,0,0,,.0103676,.0131793,CPS-ASEC-LIS,2002-2023,2017,N
USA,2013,FALSE,INC,.0030226,,0,0,,.0098458,.0126875,CPS-ASEC-LIS,2002-2023,2017,N
USA,2013,FALSE,INC,.0030226,,0,0,,.0107829,.0122345,CPS-ASEC-LIS,2002-2023,2021,N
USA,2014,FALSE,INC,.0029401,,0,0,,.0131133,.0145623,CPS-ASEC-LIS,2002-2023,2021,N
USA,2014,FALSE,INC,.0029401,,0,0,,.0123843,.015158,CPS-ASEC-LIS,2002-2023,2017,N
USA,2015,FALSE,INC,.0025651,,0,0,,.0122302,.0133018,CPS-ASEC-LIS,2002-2023,2021,N
USA,2015,FALSE,INC,.0025651,,0,0,,.0112714,.0137766,CPS-ASEC-LIS,2002-2023,2017,N
USA,2016,FALSE,INC,.0022216,,0,0,,.011602,.0126619,CPS-ASEC-LIS,2002-2023,2021,N
USA,2016,FALSE,INC,.0022216,,0,0,,.0109452,.0130927,CPS-ASEC-LIS,2002-2023,2017,N
USA,2017,FALSE,INC,.002043,,0,0,,.0120735,.0139805,CPS-ASEC-LIS,2002-2023,2017,N
USA,2017,FALSE,INC,.002043,,0,0,,.0126503,.0134722,CPS-ASEC-LIS,2002-2023,2021,N
USA,2018,FALSE,INC,.0019445,,0,0,,.0111457,.0118837,CPS-ASEC-LIS,2002-2023,2021,N
USA,2018,FALSE,INC,.0019445,,0,0,,.0104363,.0123344,CPS-ASEC-LIS,2002-2023,2017,N
USA,2019,FALSE,INC,.0019081,,0,0,,.009505,.0113325,CPS-ASEC-LIS,2002-2023,2017,N
USA,2019,FALSE,INC,.0019081,,0,0,,.0100639,.0109691,CPS-ASEC-LIS,2002-2023,2021,N
USA,2020,FALSE,INC,.001758,,0,0,,.0032698,.0049918,CPS-ASEC-LIS,2002-2023,2017,N
USA,2020,FALSE,INC,.001758,,0,0,,.0035819,.004932,CPS-ASEC-LIS,2002-2023,2021,N
USA,2021,FALSE,INC,.0025631,,0,0,,.0031445,.0056553,CPS-ASEC-LIS,2002-2023,2017,N
USA,2021,FALSE,INC,.0025631,,0,0,,.0032332,.0055755,CPS-ASEC-LIS,2002-2023,2021,N
USA,2022,FALSE,INC,.0020751,,0,0,,.0136307,.0139562,CPS-ASEC-LIS,2002-2023,2021,N
USA,2022,FALSE,INC,.0020751,,0,0,,.0126543,.014505,CPS-ASEC-LIS,2002-2023,2017,N
USA,2023,FALSE,INC,.0018182,,0,0,,.0116299,.0132445,CPS-ASEC-LIS,2002-2023,2017,N
USA,2023,FALSE,INC,.0018182,,0,0,,.0122597,.0127592,CPS-ASEC-LIS,2002-2023,2021,N
UZB,2021,FALSE,INC,.0003386,,.0010094,.4958926,.1513549,.0437362,.0440748,HBS,2021-2024,2021,N
UZB,2021,FALSE,INC,.0003386,,.0010094,.4958926,.1513549,.0186451,.0189837,HBS,2021-2024,2017,N
UZB,2022,FALSE,INC,0,,.0012747,.2178688,.1069369,.0439294,.0439294,HBS,2021-2024,2021,N
UZB,2022,FALSE,INC,0,,.0012747,.2178688,.1069369,.0225309,.0225309,HBS,2021-2024,2017,N
UZB,2023,FALSE,INC,.0000673,,.0012172,.0383908,.1061517,.0212828,.0213501,HBS,2021-2024,2017,N
UZB,2023,FALSE,INC,.0000673,,.0012172,.0383908,.1061517,.0406628,.0407301,HBS,2021-2024,2021,N
UZB,2024,FALSE,INC,0,.0138379,0,.0529332,.054556,.027183,.027183,HBS,2021-2024,2021,N
UZB,2024,FALSE,INC,0,.0138379,0,.0529332,.054556,.0121888,.0121888,HBS,2021-2024,2017,N
VNM,2010,FALSE,CONS,.0700752,.0363612,.0186713,.3081959,.0997115,.0287048,.0534468,VHLSS,2010-2022,2017,N
VNM,2010,FALSE,CONS,.0700752,.0363612,.0186713,.3081959,.0997115,.0521689,.0730245,VHLSS,2010-2022,2021,N
VNM,2012,FALSE,CONS,.0532707,.0204301,.0160264,.2758043,.087349,.0372191,.0532891,VHLSS,2010-2022,2021,N
VNM,2012,FALSE,CONS,.0532707,.0204301,.0160264,.2758043,.087349,.0166016,.0363019,VHLSS,2010-2022,2017,N
VNM,2014,FALSE,CONS,.0585041,.0210205,.0089311,.196291,.0708649,.0341361,.0453663,VHLSS,2010-2022,2021,N
VNM,2014,FALSE,CONS,.0585041,.0210205,.0089311,.196291,.0708649,.0191205,.0334555,VHLSS,2010-2022,2017,N
VNM,2016,FALSE,CONS,.0527621,.0174362,.0080436,.1724385,.0735484,.0250731,.0351876,VHLSS,2010-2022,2021,N
VNM,2016,FALSE,CONS,.0527621,.0174362,.0080436,.1724385,.0735484,.0126345,.025359,VHLSS,2010-2022,2017,N
VNM,2018,FALSE,CONS,.0470187,.0174344,.0040388,.1108118,.0472368,.0123144,.0199689,VHLSS,2010-2022,2017,N
VNM,2018,FALSE,CONS,.0470187,.0174344,.0040388,.1108118,.0472368,.0224357,.0293638,VHLSS,2010-2022,2021,N
VNM,2020,FALSE,CONS,.0387766,.016538,.0027499,.0691395,.0265078,.0065378,.0116467,VHLSS,2010-2022,2017,N
VNM,2020,FALSE,CONS,.0387766,.016538,.0027499,.0691395,.0265078,.0130275,.0176018,VHLSS,2010-2022,2021,N
VNM,2022,FALSE,CONS,.0341691,.0184141,.0007973,.041329,.0196813,.0160336,.018967,VHLSS,2010-2022,2021,N
VNM,2022,FALSE,CONS,.0341691,.0184141,.0007973,.041329,.0196813,.0096379,.0127002,VHLSS,2010-2022,2017,N
VUT,2010,FALSE,CONS,.1358514,.1464146,.5479159,.2136546,.1267042,.1465042,.2391627,HIES,2010,2017,N
VUT,2010,FALSE,CONS,.1358514,.1464146,.5479159,.2136546,.1267042,.2571127,.3338609,HIES,2010,2021,N
VUT,2019,FALSE,CONS,.247733,.1340428,.2699417,.4297009,.1181361,.0996333,.1972384,NSDP,2019,2017,N
